pregunta;descripcionpregunta;valorpregunta;descripcionvalorpregunta
P_210;¿Cuántos de los siguientes servicios o bienes, en funcionamiento, posee este hogar? Consola de video juegos o de juegos electrónicos;NULL;NULL
P_211;Total_¿Cuántos de los siguientes servicios o bienes, en funcionamiento, posee este hogar?:N° total de servicios o bienes en funcionamiento;NULL;NULL
P_212;¿Cuántos vehículos particulares en funcionamiento tiene este hogar? (no incluye vehículo de servicio público o utilizado para generar ingresos) Vehiculo o auto;NULL;NULL
P_213;¿Cuántos vehículos particulares en funcionamiento tiene este hogar? (no incluye vehículo de servicio público o utilizado para generar ingresos) Moto o motoneta;NULL;NULL
P_214;¿Cuántos vehículos particulares en funcionamiento tiene este hogar? (no incluye vehículo de servicio público o utilizado para generar ingresos) Bicicleta;NULL;NULL
P_215;¿Cuántos vehículos particulares en funcionamiento tiene este hogar? (no incluye vehículo de servicio público o utilizado para generar ingresos) Lancha o bote;NULL;NULL
P_216;y ¿Cuántos autos son de modelos de 1 año o menos?;-88;No aplica
P_217;y ¿Cuántos autos son de modelos entre 2 y 5  años?;-88;No aplica
P_218;y ¿Cuántos autos corresponden a 6 ó más años?;-88;No aplica
P_219;¿En dónde preparan alimentos las personas de este hogar?;1;En un cuarto solo para cocinar
P_219;¿En dónde preparan alimentos las personas de este hogar?;2;En un cuarto usado también para dormir
P_219;¿En dónde preparan alimentos las personas de este hogar?;3;En una sala comedor con lavaplatos
P_219;¿En dónde preparan alimentos las personas de este hogar?;4;En una sala comedor sin lavaplatos
P_219;¿En dónde preparan alimentos las personas de este hogar?;5;En un patio, corredor, enramada o al aire libre
P_219;¿En dónde preparan alimentos las personas de este hogar?;6;En ninguna parte (no preparan alimentos)
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;-88;No aplica
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;1;Material de desecho
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;2;Leña, madera o carbón de leñal
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;3;Carbón mineral
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;4;Gas propano (cilindro, pipeta)
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;5;Petróleo, gasolina, alcohol, kerosene, cocinol
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;6;Gas natural conectado a red pública
P_220;¿Qué energía o combustible utilizan principalmente para cocinar?;7;Electricidad
P_221;¿Qué tipo de alumbrado utiliza principalmente este hogar?;-77;Otro
P_221;¿Qué tipo de alumbrado utiliza principalmente este hogar?;1;Ninguno
P_221;¿Qué tipo de alumbrado utiliza principalmente este hogar?;2;Vela
P_221;¿Qué tipo de alumbrado utiliza principalmente este hogar?;3;Kerosene petróleo, gasolina
P_221;¿Qué tipo de alumbrado utiliza principalmente este hogar?;4;Eléctrica
P_221;¿Qué tipo de alumbrado utiliza principalmente este hogar?;5;Energía solar, bioenergía.
P_222;¿Cuántos perros y gatos tiene este Hogar? Perros;NULL;NULL
P_223;Y ¿Cuántos están Vacunados? Perros;-88;No aplica
P_224;¿Cuántos perros y gatos tiene este Hogar? Gatos;NULL;NULL
P_225;Y ¿Cuántos están Vacunados? Gatos;-88;No aplica
P_226;La vivienda ocupada por este hogar es?;1;En arriendo o subarriendo mensual
P_226;La vivienda ocupada por este hogar es?;2;Propia, la están pagando mensualmente
P_226;La vivienda ocupada por este hogar es?;3;Propia, totalmente pagada
P_226;La vivienda ocupada por este hogar es?;4;En usufructo
P_226;La vivienda ocupada por este hogar es?;5;Ocupante de hecho
P_226;La vivienda ocupada por este hogar es?;6;Anticresis
P_227;Pago por: Pago(Vivienda en arriendo o subarriendo mensual) o Cuota (Propia, la están pagando mensual);-99;No responde
P_227;Pago por: Pago(Vivienda en arriendo o subarriendo mensual) o Cuota (Propia, la están pagando mensual);-98;No sabe
P_227;Pago por: Pago(Vivienda en arriendo o subarriendo mensual) o Cuota (Propia, la están pagando mensual);-88;No aplica
P_228;Renta goce ¿Cuánto considera que sería el arriendo mensual de esta vivienda?;-99;No responde
P_228;Renta goce ¿Cuánto considera que sería el arriendo mensual de esta vivienda?;-98;No sabe
P_228;Renta goce ¿Cuánto considera que sería el arriendo mensual de esta vivienda?;-88;No aplica
P_229;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses?;NULL;NULL
P_229_1E;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? edad;-88;No aplica
P_229_1S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;-88;No aplica
P_229_1S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;1;Hombre
P_229_1S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;2;Mujer
P_229_2E;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? edad;-88;No aplica
P_229_2S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;-88;No aplica
P_229_2S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;1;Hombre
P_229_2S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;2;Mujer
P_229_3E;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? edad;-88;No aplica
P_229_3S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;-88;No aplica
P_229_3S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;1;Hombre
P_229_3S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;2;Mujer
P_229_4E;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? edad;-88;No aplica
P_229_4S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;-88;No aplica
P_229_4S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;1;Hombre
P_229_4S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;2;Mujer
P_229_5E;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? edad;-88;No aplica
P_229_5S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;-88;No aplica
P_229_5S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;1;Hombre
P_229_5S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;2;Mujer
P_229_6E;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? edad;-88;No aplica
P_229_6S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;-88;No aplica
P_229_6S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;1;Hombre
P_229_6S;¿Cuantas personas que eran miembros de este hogar, han muerto en los últimos 12 meses? sexo;2;Mujer
P_230;En los últimos 12 meses, ¿usted o algún miembro de su familia ha sufrido algún tipo de accidente?;-99;No responde
P_230;En los últimos 12 meses, ¿usted o algún miembro de su familia ha sufrido algún tipo de accidente?;1;Si
P_230;En los últimos 12 meses, ¿usted o algún miembro de su familia ha sufrido algún tipo de accidente?;2;No
P_231;Ese accidente ha sido ocasionado por;-99;No responde
P_231;Ese accidente ha sido ocasionado por;-88;No aplica
P_231;Ese accidente ha sido ocasionado por;-77;Otro.
P_231;Ese accidente ha sido ocasionado por;1;Vehículo
P_231;Ese accidente ha sido ocasionado por;2;Motocicleta
P_231;Ese accidente ha sido ocasionado por;3;Bicicleta
P_231;Ese accidente ha sido ocasionado por;4;Transporte Fluvial
P_231;Ese accidente ha sido ocasionado por;5;Transporte aéreo
P_231;Ese accidente ha sido ocasionado por;6;Ferrocarril
P_231;Ese accidente ha sido ocasionado por;7;Minas antipersonales
P_231;Ese accidente ha sido ocasionado por;8;Accidente de trabajo
P_231;Ese accidente ha sido ocasionado por;9;Caídas
P_231;Ese accidente ha sido ocasionado por;10;Arma de fuego
P_231;Ese accidente ha sido ocasionado por;11;Arma Blanca
P_231;Ese accidente ha sido ocasionado por;12;Por animales
P_231;Ese accidente ha sido ocasionado por;13;Intoxicación
P_231;Ese accidente ha sido ocasionado por;14;Incendio
P_231;Ese accidente ha sido ocasionado por;15;Fenómeno natural
P_232;A cuánto asciende el total de gastos mensuales de este hogar?;-99;No responde
P_232;A cuánto asciende el total de gastos mensuales de este hogar?;-98;No sabe
P_233;Qué cantidad del ingreso mensual destina este hogar a: Pensiones escolares;-99;No responde
P_233;Qué cantidad del ingreso mensual destina este hogar a: Pensiones escolares;-98;No sabe
P_234;Qué cantidad del ingreso mensual destina este hogar a: Transporte escolar;-99;No responde
P_234;Qué cantidad del ingreso mensual destina este hogar a: Transporte escolar;-98;No sabe
P_235;Qué cantidad del ingreso mensual destina este hogar a: Alimentos;-99;No responde
P_235;Qué cantidad del ingreso mensual destina este hogar a: Alimentos;-98;No sabe
P_236;Qué cantidad del ingreso mensual destina este hogar a: Bebidas y tabaco;-99;No responde
P_236;Qué cantidad del ingreso mensual destina este hogar a: Bebidas y tabaco;-98;No sabe
P_237;Qué cantidad del ingreso mensual destina este hogar a: Combustibles;-99;No responde
P_237;Qué cantidad del ingreso mensual destina este hogar a: Combustibles;-98;No sabe
P_238;Qué cantidad del ingreso mensual destina este hogar a: Servicios medicos;-99;No responde
P_238;Qué cantidad del ingreso mensual destina este hogar a: Servicios medicos;-98;No sabe
P_239;Qué cantidad del ingreso mensual destina este hogar a: Medicamentos;-99;No responde
P_239;Qué cantidad del ingreso mensual destina este hogar a: Medicamentos;-98;No sabe
P_240;Qué cantidad del ingreso mensual destina este hogar a: Servicios Públicos;-99;No responde
P_240;Qué cantidad del ingreso mensual destina este hogar a: Servicios Públicos;-98;No sabe
P_241;Qué cantidad del ingreso mensual destina este hogar a: Transporte y comunicaciones;-99;No responde
P_241;Qué cantidad del ingreso mensual destina este hogar a: Transporte y comunicaciones;-98;No sabe
P_242;Qué cantidad del ingreso mensual destina este hogar a: Esparcimiento y diversiones;-99;No responde
P_242;Qué cantidad del ingreso mensual destina este hogar a: Esparcimiento y diversiones;-98;No sabe
P_243;Qué cantidad del ingreso mensual destina este hogar a: Interéses y otros gastos financieros;-99;No responde
P_243;Qué cantidad del ingreso mensual destina este hogar a: Interéses y otros gastos financieros;-98;No sabe
P_244;Cantidad del ingreso total mensual destinado por el hogar;-99;No responde
P_244;Cantidad del ingreso total mensual destinado por el hogar;-98;No sabe
P_245;Qué cantidad del ingreso anual destina este hogar a: Matrículas escolares;-99;No responde
P_245;Qué cantidad del ingreso anual destina este hogar a: Matrículas escolares;-98;No sabe
P_246;Qué cantidad del ingreso anual destina este hogar a: Uniformes escolares;-99;No responde
P_246;Qué cantidad del ingreso anual destina este hogar a: Uniformes escolares;-98;No sabe
P_247;Qué cantidad del ingreso anual destina este hogar a: Útiles escolares,  compra , alquiler de textos;-99;No responde
P_247;Qué cantidad del ingreso anual destina este hogar a: Útiles escolares,  compra , alquiler de textos;-98;No sabe
P_248;Quécantidad del ingreso anual destina este hogar a: Prendas de vestir y calzado;-99;No responde
P_248;Quécantidad del ingreso anual destina este hogar a: Prendas de vestir y calzado;-98;No sabe
P_249;Qué cantidad del ingreso anual destina este hogar a: Muebles y enseres;-99;No responde
P_249;Qué cantidad del ingreso anual destina este hogar a: Muebles y enseres;-98;No sabe
P_250;Qué cantidad del ingreso anual destina este hogar a: Vacaciones familiares;-99;No responde
P_250;Qué cantidad del ingreso anual destina este hogar a: Vacaciones familiares;-98;No sabe
P_251;Qué cantidad del ingreso anual destina este hogar a: Impuesto predial por este vivienda;-99;No responde
P_251;Qué cantidad del ingreso anual destina este hogar a: Impuesto predial por este vivienda;-98;No sabe
P_252;Qué cantidad del ingreso anual destina este hogar a: Impuesto vehicular;-99;No responde
P_252;Qué cantidad del ingreso anual destina este hogar a: Impuesto vehicular;-98;No sabe
P_253;Qué cantidad del ingreso anual destina este hogar a: Otros gastos;-99;No responde
P_253;Qué cantidad del ingreso anual destina este hogar a: Otros gastos;-98;No sabe
P_254;Cantidad del ingreso total anual destinado por el hogar;NULL;NULL
P_255;Tiene este hogar en esta vivienda algùn tipo de negocio?;1;Si
P_255;Tiene este hogar en esta vivienda algùn tipo de negocio?;2;No
P_256;Cuál es la actividad econòmica del negocio? Rama;-88;No aplica
P_256;Cuál es la actividad econòmica del negocio? Rama;1;Agropecuaria, silvicultura y pesca
P_256;Cuál es la actividad econòmica del negocio? Rama;2;Minería
P_256;Cuál es la actividad econòmica del negocio? Rama;3;Electricidad, gas, agua y alcantarillado
P_256;Cuál es la actividad econòmica del negocio? Rama;4;Industria
P_256;Cuál es la actividad econòmica del negocio? Rama;5;Construcción
P_256;Cuál es la actividad econòmica del negocio? Rama;6;Comercio, hotelería y restaurantes
P_256;Cuál es la actividad econòmica del negocio? Rama;7;Transporte, almacenamiento y comunicaciones
P_256;Cuál es la actividad econòmica del negocio? Rama;8;Establecimientos Financieros, inmuebles y otros
P_256;Cuál es la actividad econòmica del negocio? Rama;9;Servicios sociales, comunales y personales
P_257;Código CIIU-Actividad especifica;-88;No aplica
P_257;Código CIIU-Actividad especifica;-77;Otro
P_257;Código CIIU-Actividad especifica;10110111;PRODUCCION ESPECIALIZADA DEL CAFE
P_257;Código CIIU-Actividad especifica;10110112;PRODUCCION ESPECIALIZADA DE FLOR DE CORTE BAJO CUBIERTA Y AL AIRE LIBRE
P_257;Código CIIU-Actividad especifica;10110113;PRODUCCION ESPECIALIZADA DE BANANO
P_257;Código CIIU-Actividad especifica;10110114;PRODUCCION ESPECIALIZADA DE CAÐA DE AZUCAR
P_257;Código CIIU-Actividad especifica;10110115;PRODUCCION ESPECIALIZADA DE CEREALES Y OLEAGINOSAS
P_257;Código CIIU-Actividad especifica;10110116;PRODUCCION ESPECIALIZADA DE HORTALIZAS Y LEGUMBRES
P_257;Código CIIU-Actividad especifica;10110117;PRODUCCION ESPECIALIZADA DE FRUTAS, NUECES, PLANTAS BEBESTIBLES Y ESPECIAS
P_257;Código CIIU-Actividad especifica;10110118;PRODUCCION AGRICOLA NCP EN UNIDADES ESPECIALIZADAS
P_257;Código CIIU-Actividad especifica;10110119;PRODUCCION AGRICOLA EN UNIDADES NO ESPECIALIZADAS
P_257;Código CIIU-Actividad especifica;10120121;CRIA ESPECIALIZADA DE GANADO VACUNO
P_257;Código CIIU-Actividad especifica;10120122;CRIA ESPECIALIZADA DE GANADO PORCINO
